tau_1,tau_2,patch_acc_multi,patch_f1_macro,patch_pre_macro,patch_rec_macro,patch_f1_weighted,patch_pre_weighted,patch_rec_weighted,patch_f1_micro,patch_acc_bin,patch_f1_bin,patch_pre_bin,patch_rec_bin
0.92,0.36,0.9545,0.7665,0.9657,0.697,0.9463,0.9554,0.9545,0.9545,0.9545,0.7736,0.9535,0.6508
0.92,0.37,0.9545,0.7665,0.9657,0.697,0.9463,0.9554,0.9545,0.9545,0.9545,0.7736,0.9535,0.6508
0.92,0.38,0.9545,0.7665,0.9657,0.697,0.9463,0.9554,0.9545,0.9545,0.9545,0.7736,0.9535,0.6508
0.92,0.39,0.9545,0.7665,0.9657,0.697,0.9463,0.9554,0.9545,0.9545,0.9545,0.7736,0.9535,0.6508
0.92,0.4,0.9545,0.7665,0.9657,0.697,0.9463,0.9554,0.9545,0.9545,0.9545,0.7736,0.9535,0.6508
0.92,0.41,0.9545,0.7665,0.9657,0.697,0.9463,0.9554,0.9545,0.9545,0.9545,0.7736,0.9535,0.6508
0.92,0.42,0.9545,0.7665,0.9657,0.697,0.9463,0.9554,0.9545,0.9545,0.9545,0.7736,0.9535,0.6508
0.92,0.43,0.9545,0.7665,0.9657,0.697,0.9463,0.9554,0.9545,0.9545,0.9545,0.7736,0.9535,0.6508
0.92,0.44,0.9545,0.7665,0.9657,0.697,0.9463,0.9554,0.9545,0.9545,0.9545,0.7736,0.9535,0.6508
0.92,0.45,0.9545,0.7665,0.9657,0.697,0.9463,0.9554,0.9545,0.9545,0.9545,0.7736,0.9535,0.6508
0.92,0.46,0.9545,0.7665,0.9657,0.697,0.9463,0.9554,0.9545,0.9545,0.9545,0.7736,0.9535,0.6508
0.92,0.47,0.9545,0.7665,0.9657,0.697,0.9463,0.9554,0.9545,0.9545,0.9545,0.7736,0.9535,0.6508
0.92,0.48,0.9527,0.758,0.9655,0.6827,0.9443,0.9536,0.9527,0.9527,0.9527,0.7619,0.9524,0.6349
0.92,0.49,0.9527,0.758,0.9655,0.6827,0.9443,0.9536,0.9527,0.9527,0.9527,0.7619,0.9524,0.6349
0.92,0.5,0.9489,0.7339,0.9638,0.6602,0.9387,0.95,0.9489,0.9489,0.9489,0.7379,0.95,0.6032
0.92,0.51,0.9489,0.7339,0.9638,0.6602,0.9387,0.95,0.9489,0.9489,0.9489,0.7379,0.95,0.6032
0.92,0.52,0.9489,0.7339,0.9638,0.6602,0.9387,0.95,0.9489,0.9489,0.9489,0.7379,0.95,0.6032
0.92,0.53,0.9489,0.7339,0.9638,0.6602,0.9387,0.95,0.9489,0.9489,0.9489,0.7379,0.95,0.6032
0.92,0.54,0.9489,0.7339,0.9638,0.6602,0.9387,0.95,0.9489,0.9489,0.9489,0.7379,0.95,0.6032
0.92,0.55,0.9489,0.7339,0.9638,0.6602,0.9387,0.95,0.9489,0.9489,0.9489,0.7379,0.95,0.6032
0.92,0.56,0.9489,0.7339,0.9638,0.6602,0.9387,0.95,0.9489,0.9489,0.9489,0.7379,0.95,0.6032
0.92,0.57,0.9489,0.7339,0.9638,0.6602,0.9387,0.95,0.9489,0.9489,0.9489,0.7379,0.95,0.6032
0.92,0.58,0.9489,0.7339,0.9638,0.6602,0.9387,0.95,0.9489,0.9489,0.9489,0.7379,0.95,0.6032
0.92,0.59,0.9489,0.7339,0.9638,0.6602,0.9387,0.95,0.9489,0.9489,0.9489,0.7379,0.95,0.6032
0.92,0.6,0.9489,0.7339,0.9638,0.6602,0.9387,0.95,0.9489,0.9489,0.9489,0.7379,0.95,0.6032
0.92,0.61,0.9489,0.7339,0.9638,0.6602,0.9387,0.95,0.9489,0.9489,0.9489,0.7379,0.95,0.6032
0.92,0.62,0.9489,0.7339,0.9638,0.6602,0.9387,0.95,0.9489,0.9489,0.9489,0.7379,0.95,0.6032
0.92,0.63,0.9451,0.7138,0.9633,0.6316,0.9343,0.9466,0.9451,0.9451,0.9451,0.7129,0.9474,0.5714
0.92,0.64,0.9451,0.7138,0.9633,0.6316,0.9343,0.9466,0.9451,0.9451,0.9451,0.7129,0.9474,0.5714
0.92,0.65,0.9451,0.7138,0.9633,0.6316,0.9343,0.9466,0.9451,0.9451,0.9451,0.7129,0.9474,0.5714
0.92,0.66,0.9451,0.7138,0.9633,0.6316,0.9343,0.9466,0.9451,0.9451,0.9451,0.7129,0.9474,0.5714
0.92,0.67,0.9451,0.7138,0.9633,0.6316,0.9343,0.9466,0.9451,0.9451,0.9451,0.7129,0.9474,0.5714
0.92,0.68,0.9451,0.7138,0.9633,0.6316,0.9343,0.9466,0.9451,0.9451,0.9451,0.7129,0.9474,0.5714
0.92,0.69,0.9451,0.7138,0.9633,0.6316,0.9343,0.9466,0.9451,0.9451,0.9451,0.7129,0.9474,0.5714
0.92,0.7,0.9451,0.7138,0.9633,0.6316,0.9343,0.9466,0.9451,0.9451,0.9451,0.7129,0.9474,0.5714
0.92,0.71,0.9451,0.7138,0.9633,0.6316,0.9343,0.9466,0.9451,0.9451,0.9451,0.7129,0.9474,0.5714
0.92,0.72,0.9451,0.7138,0.9633,0.6316,0.9343,0.9466,0.9451,0.9451,0.9451,0.7129,0.9474,0.5714
0.92,0.73,0.9451,0.7138,0.9633,0.6316,0.9343,0.9466,0.9451,0.9451,0.9451,0.7129,0.9474,0.5714
0.92,0.74,0.9432,0.7046,0.961,0.6186,0.9321,0.9446,0.9432,0.9432,0.9432,0.7,0.9459,0.5556
0.92,0.75,0.9432,0.7046,0.961,0.6186,0.9321,0.9446,0.9432,0.9432,0.9432,0.7,0.9459,0.5556
0.92,0.76,0.9432,0.7046,0.961,0.6186,0.9321,0.9446,0.9432,0.9432,0.9432,0.7,0.9459,0.5556
0.92,0.77,0.9432,0.7046,0.961,0.6186,0.9321,0.9446,0.9432,0.9432,0.9432,0.7,0.9459,0.5556
0.92,0.78,0.9432,0.7046,0.961,0.6186,0.9321,0.9446,0.9432,0.9432,0.9432,0.7,0.9459,0.5556
0.92,0.79,0.9432,0.7046,0.961,0.6186,0.9321,0.9446,0.9432,0.9432,0.9432,0.7,0.9459,0.5556
0.92,0.8,0.9432,0.7046,0.961,0.6186,0.9321,0.9446,0.9432,0.9432,0.9432,0.7,0.9459,0.5556
0.92,0.81,0.9413,0.695,0.9607,0.6008,0.9302,0.9429,0.9413,0.9413,0.9413,0.6869,0.9444,0.5397
0.92,0.82,0.9413,0.695,0.9607,0.6008,0.9302,0.9429,0.9413,0.9413,0.9413,0.6869,0.9444,0.5397
0.92,0.83,0.9413,0.695,0.9607,0.6008,0.9302,0.9429,0.9413,0.9413,0.9413,0.6869,0.9444,0.5397
0.92,0.84,0.9413,0.695,0.9607,0.6008,0.9302,0.9429,0.9413,0.9413,0.9413,0.6869,0.9444,0.5397
0.92,0.85,0.9413,0.695,0.9607,0.6008,0.9302,0.9429,0.9413,0.9413,0.9413,0.6869,0.9444,0.5397
0.92,0.86,0.9413,0.695,0.9607,0.6008,0.9302,0.9429,0.9413,0.9413,0.9413,0.6869,0.9444,0.5397
0.92,0.87,0.9413,0.695,0.9607,0.6008,0.9302,0.9429,0.9413,0.9413,0.9413,0.6869,0.9444,0.5397
0.92,0.88,0.9413,0.695,0.9607,0.6008,0.9302,0.9429,0.9413,0.9413,0.9413,0.6869,0.9444,0.5397
0.92,0.89,0.9413,0.695,0.9607,0.6008,0.9302,0.9429,0.9413,0.9413,0.9413,0.6869,0.9444,0.5397
0.92,0.9,0.9394,0.6829,0.9605,0.5865,0.9277,0.9412,0.9394,0.9394,0.9394,0.6735,0.9429,0.5238
0.92,0.91,0.9394,0.6829,0.9605,0.5865,0.9277,0.9412,0.9394,0.9394,0.9394,0.6735,0.9429,0.5238
0.92,0.92,0.9413,0.6875,0.9735,0.5868,0.9295,0.9439,0.9413,0.9413,0.9413,0.6804,0.9706,0.5238
0.93,0.0,0.9394,0.6802,0.9732,0.5773,0.9272,0.9422,0.9394,0.9394,0.9394,0.6667,0.9697,0.5079
0.93,0.01,0.9167,0.707,0.7223,0.7075,0.9175,0.9209,0.9167,0.9167,0.9167,0.6508,0.6508,0.6508
0.93,0.02,0.9375,0.7432,0.7998,0.7109,0.933,0.9323,0.9375,0.9375,0.9375,0.713,0.7885,0.6508
0.93,0.03,0.9432,0.7532,0.8457,0.7118,0.9373,0.9392,0.9432,0.9432,0.9432,0.7321,0.8367,0.6508
0.93,0.04,0.9451,0.7601,0.86,0.7121,0.9391,0.9412,0.9451,0.9451,0.9451,0.7387,0.8542,0.6508
0.93,0.05,0.947,0.7643,0.8958,0.7124,0.9407,0.9465,0.947,0.947,0.947,0.7455,0.8723,0.6508
0.93,0.06,0.947,0.7643,0.8958,0.7124,0.9407,0.9465,0.947,0.947,0.947,0.7455,0.8723,0.6508
0.93,0.07,0.947,0.7643,0.8958,0.7124,0.9407,0.9465,0.947,0.947,0.947,0.7455,0.8723,0.6508
0.93,0.08,0.9489,0.7729,0.9117,0.7127,0.9425,0.9482,0.9489,0.9489,0.9489,0.7523,0.8913,0.6508
0.93,0.09,0.9489,0.7729,0.9117,0.7127,0.9425,0.9482,0.9489,0.9489,0.9489,0.7523,0.8913,0.6508
0.93,0.1,0.9489,0.7729,0.9117,0.7127,0.9425,0.9482,0.9489,0.9489,0.9489,0.7523,0.8913,0.6508
0.93,0.11,0.947,0.742,0.9397,0.6773,0.9384,0.9479,0.947,0.947,0.947,0.7358,0.907,0.619
0.93,0.12,0.947,0.742,0.9397,0.6773,0.9384,0.9479,0.947,0.947,0.947,0.7358,0.907,0.619
0.93,0.13,0.9489,0.7471,0.9501,0.6776,0.9401,0.9495,0.9489,0.9489,0.9489,0.7429,0.9286,0.619
0.93,0.14,0.9489,0.7471,0.9501,0.6776,0.9401,0.9495,0.9489,0.9489,0.9489,0.7429,0.9286,0.619
0.93,0.15,0.9489,0.7471,0.9501,0.6776,0.9401,0.9495,0.9489,0.9489,0.9489,0.7429,0.9286,0.619
0.93,0.16,0.9489,0.7471,0.9501,0.6776,0.9401,0.9495,0.9489,0.9489,0.9489,0.7429,0.9286,0.619
0.93,0.17,0.9489,0.7471,0.9501,0.6776,0.9401,0.9495,0.9489,0.9489,0.9489,0.7429,0.9286,0.619
0.93,0.18,0.9489,0.7471,0.9501,0.6776,0.9401,0.9495,0.9489,0.9489,0.9489,0.7429,0.9286,0.619
0.93,0.19,0.9489,0.7471,0.9501,0.6776,0.9401,0.9495,0.9489,0.9489,0.9489,0.7429,0.9286,0.619
0.93,0.2,0.9489,0.7471,0.9501,0.6776,0.9401,0.9495,0.9489,0.9489,0.9489,0.7429,0.9286,0.619
0.93,0.21,0.9489,0.7471,0.9501,0.6776,0.9401,0.9495,0.9489,0.9489,0.9489,0.7429,0.9286,0.619
0.93,0.22,0.9489,0.7471,0.9501,0.6776,0.9401,0.9495,0.9489,0.9489,0.9489,0.7429,0.9286,0.619
0.93,0.23,0.9489,0.7471,0.9501,0.6776,0.9401,0.9495,0.9489,0.9489,0.9489,0.7429,0.9286,0.619
0.93,0.24,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.93,0.25,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.93,0.26,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.93,0.27,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.93,0.28,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.93,0.29,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.93,0.3,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.93,0.31,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.93,0.32,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.93,0.33,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.93,0.34,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.93,0.35,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.93,0.36,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.93,0.37,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.93,0.38,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.93,0.39,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.93,0.4,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.93,0.41,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.93,0.42,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.93,0.43,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.93,0.44,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.93,0.45,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.93,0.46,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.93,0.47,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.93,0.48,0.9489,0.7442,0.9625,0.6637,0.9398,0.9497,0.9489,0.9489,0.9489,0.7379,0.95,0.6032
0.93,0.49,0.9489,0.7442,0.9625,0.6637,0.9398,0.9497,0.9489,0.9489,0.9489,0.7379,0.95,0.6032
0.93,0.5,0.947,0.7267,0.9622,0.6507,0.9364,0.948,0.947,0.947,0.947,0.7255,0.9487,0.5873
0.93,0.51,0.947,0.7267,0.9622,0.6507,0.9364,0.948,0.947,0.947,0.947,0.7255,0.9487,0.5873
0.93,0.52,0.947,0.7267,0.9622,0.6507,0.9364,0.948,0.947,0.947,0.947,0.7255,0.9487,0.5873
0.93,0.53,0.947,0.7267,0.9622,0.6507,0.9364,0.948,0.947,0.947,0.947,0.7255,0.9487,0.5873
0.93,0.54,0.947,0.7267,0.9622,0.6507,0.9364,0.948,0.947,0.947,0.947,0.7255,0.9487,0.5873
0.93,0.55,0.947,0.7267,0.9622,0.6507,0.9364,0.948,0.947,0.947,0.947,0.7255,0.9487,0.5873
0.93,0.56,0.947,0.7267,0.9622,0.6507,0.9364,0.948,0.947,0.947,0.947,0.7255,0.9487,0.5873
0.93,0.57,0.947,0.7267,0.9622,0.6507,0.9364,0.948,0.947,0.947,0.947,0.7255,0.9487,0.5873
0.93,0.58,0.947,0.7267,0.9622,0.6507,0.9364,0.948,0.947,0.947,0.947,0.7255,0.9487,0.5873
0.93,0.59,0.947,0.7267,0.9622,0.6507,0.9364,0.948,0.947,0.947,0.947,0.7255,0.9487,0.5873
0.93,0.6,0.947,0.7267,0.9622,0.6507,0.9364,0.948,0.947,0.947,0.947,0.7255,0.9487,0.5873
0.93,0.61,0.947,0.7267,0.9622,0.6507,0.9364,0.948,0.947,0.947,0.947,0.7255,0.9487,0.5873
0.93,0.62,0.947,0.7267,0.9622,0.6507,0.9364,0.948,0.947,0.947,0.947,0.7255,0.9487,0.5873
0.93,0.63,0.9432,0.7066,0.9617,0.6221,0.932,0.9446,0.9432,0.9432,0.9432,0.7,0.9459,0.5556
0.93,0.64,0.9432,0.7066,0.9617,0.6221,0.932,0.9446,0.9432,0.9432,0.9432,0.7,0.9459,0.5556
0.93,0.65,0.9432,0.7066,0.9617,0.6221,0.932,0.9446,0.9432,0.9432,0.9432,0.7,0.9459,0.5556
0.93,0.66,0.9432,0.7066,0.9617,0.6221,0.932,0.9446,0.9432,0.9432,0.9432,0.7,0.9459,0.5556
0.93,0.67,0.9432,0.7066,0.9617,0.6221,0.932,0.9446,0.9432,0.9432,0.9432,0.7,0.9459,0.5556
0.93,0.68,0.9432,0.7066,0.9617,0.6221,0.932,0.9446,0.9432,0.9432,0.9432,0.7,0.9459,0.5556
0.93,0.69,0.9432,0.7066,0.9617,0.6221,0.932,0.9446,0.9432,0.9432,0.9432,0.7,0.9459,0.5556
0.93,0.7,0.9432,0.7066,0.9617,0.6221,0.932,0.9446,0.9432,0.9432,0.9432,0.7,0.9459,0.5556
0.93,0.71,0.9432,0.7066,0.9617,0.6221,0.932,0.9446,0.9432,0.9432,0.9432,0.7,0.9459,0.5556
0.93,0.72,0.9432,0.7066,0.9617,0.6221,0.932,0.9446,0.9432,0.9432,0.9432,0.7,0.9459,0.5556
0.93,0.73,0.9432,0.7066,0.9617,0.6221,0.932,0.9446,0.9432,0.9432,0.9432,0.7,0.9459,0.5556
0.93,0.74,0.9413,0.6974,0.9594,0.6091,0.9298,0.9426,0.9413,0.9413,0.9413,0.6869,0.9444,0.5397
0.93,0.75,0.9413,0.6974,0.9594,0.6091,0.9298,0.9426,0.9413,0.9413,0.9413,0.6869,0.9444,0.5397
0.93,0.76,0.9413,0.6974,0.9594,0.6091,0.9298,0.9426,0.9413,0.9413,0.9413,0.6869,0.9444,0.5397
0.93,0.77,0.9413,0.6974,0.9594,0.6091,0.9298,0.9426,0.9413,0.9413,0.9413,0.6869,0.9444,0.5397
0.93,0.78,0.9413,0.6974,0.9594,0.6091,0.9298,0.9426,0.9413,0.9413,0.9413,0.6869,0.9444,0.5397
0.93,0.79,0.9413,0.6974,0.9594,0.6091,0.9298,0.9426,0.9413,0.9413,0.9413,0.6869,0.9444,0.5397
0.93,0.8,0.9413,0.6974,0.9594,0.6091,0.9298,0.9426,0.9413,0.9413,0.9413,0.6869,0.9444,0.5397
0.93,0.81,0.9394,0.6878,0.9592,0.5913,0.9279,0.941,0.9394,0.9394,0.9394,0.6735,0.9429,0.5238
0.93,0.82,0.9394,0.6878,0.9592,0.5913,0.9279,0.941,0.9394,0.9394,0.9394,0.6735,0.9429,0.5238
0.93,0.83,0.9394,0.6878,0.9592,0.5913,0.9279,0.941,0.9394,0.9394,0.9394,0.6735,0.9429,0.5238
0.93,0.84,0.9394,0.6878,0.9592,0.5913,0.9279,0.941,0.9394,0.9394,0.9394,0.6735,0.9429,0.5238
0.93,0.85,0.9394,0.6878,0.9592,0.5913,0.9279,0.941,0.9394,0.9394,0.9394,0.6735,0.9429,0.5238
0.93,0.86,0.9394,0.6878,0.9592,0.5913,0.9279,0.941,0.9394,0.9394,0.9394,0.6735,0.9429,0.5238
0.93,0.87,0.9394,0.6878,0.9592,0.5913,0.9279,0.941,0.9394,0.9394,0.9394,0.6735,0.9429,0.5238
0.93,0.88,0.9394,0.6878,0.9592,0.5913,0.9279,0.941,0.9394,0.9394,0.9394,0.6735,0.9429,0.5238
0.93,0.89,0.9394,0.6878,0.9592,0.5913,0.9279,0.941,0.9394,0.9394,0.9394,0.6735,0.9429,0.5238
0.93,0.9,0.9375,0.6757,0.9589,0.577,0.9254,0.9393,0.9375,0.9375,0.9375,0.6598,0.9412,0.5079
0.93,0.91,0.9375,0.6757,0.9589,0.577,0.9254,0.9393,0.9375,0.9375,0.9375,0.6598,0.9412,0.5079
0.93,0.92,0.9394,0.6802,0.9732,0.5773,0.9272,0.9422,0.9394,0.9394,0.9394,0.6667,0.9697,0.5079
0.93,0.93,0.9394,0.6802,0.9732,0.5773,0.9272,0.9422,0.9394,0.9394,0.9394,0.6667,0.9697,0.5079
0.94,0.0,0.9356,0.6409,0.9727,0.5451,0.921,0.9389,0.9356,0.9356,0.9356,0.6383,0.9677,0.4762
0.94,0.01,0.9167,0.707,0.7223,0.7075,0.9175,0.9209,0.9167,0.9167,0.9167,0.6508,0.6508,0.6508
0.94,0.02,0.9375,0.7432,0.7998,0.7109,0.933,0.9323,0.9375,0.9375,0.9375,0.713,0.7885,0.6508
0.94,0.03,0.9432,0.7532,0.8457,0.7118,0.9373,0.9392,0.9432,0.9432,0.9432,0.7321,0.8367,0.6508
0.94,0.04,0.9451,0.7601,0.86,0.7121,0.9391,0.9412,0.9451,0.9451,0.9451,0.7387,0.8542,0.6508
0.94,0.05,0.947,0.7643,0.8958,0.7124,0.9407,0.9465,0.947,0.947,0.947,0.7455,0.8723,0.6508
0.94,0.06,0.947,0.7643,0.8958,0.7124,0.9407,0.9465,0.947,0.947,0.947,0.7455,0.8723,0.6508
0.94,0.07,0.947,0.7643,0.8958,0.7124,0.9407,0.9465,0.947,0.947,0.947,0.7455,0.8723,0.6508
0.94,0.08,0.9489,0.7729,0.9117,0.7127,0.9425,0.9482,0.9489,0.9489,0.9489,0.7523,0.8913,0.6508
0.94,0.09,0.9489,0.7729,0.9117,0.7127,0.9425,0.9482,0.9489,0.9489,0.9489,0.7523,0.8913,0.6508
0.94,0.1,0.9489,0.7729,0.9117,0.7127,0.9425,0.9482,0.9489,0.9489,0.9489,0.7523,0.8913,0.6508
0.94,0.11,0.947,0.742,0.9397,0.6773,0.9384,0.9479,0.947,0.947,0.947,0.7358,0.907,0.619
0.94,0.12,0.947,0.742,0.9397,0.6773,0.9384,0.9479,0.947,0.947,0.947,0.7358,0.907,0.619
0.94,0.13,0.9489,0.7471,0.9501,0.6776,0.9401,0.9495,0.9489,0.9489,0.9489,0.7429,0.9286,0.619
0.94,0.14,0.9489,0.7471,0.9501,0.6776,0.9401,0.9495,0.9489,0.9489,0.9489,0.7429,0.9286,0.619
0.94,0.15,0.9489,0.7471,0.9501,0.6776,0.9401,0.9495,0.9489,0.9489,0.9489,0.7429,0.9286,0.619
0.94,0.16,0.9489,0.7471,0.9501,0.6776,0.9401,0.9495,0.9489,0.9489,0.9489,0.7429,0.9286,0.619
0.94,0.17,0.9489,0.7471,0.9501,0.6776,0.9401,0.9495,0.9489,0.9489,0.9489,0.7429,0.9286,0.619
0.94,0.18,0.9489,0.7471,0.9501,0.6776,0.9401,0.9495,0.9489,0.9489,0.9489,0.7429,0.9286,0.619
0.94,0.19,0.9489,0.7471,0.9501,0.6776,0.9401,0.9495,0.9489,0.9489,0.9489,0.7429,0.9286,0.619
0.94,0.2,0.9489,0.7471,0.9501,0.6776,0.9401,0.9495,0.9489,0.9489,0.9489,0.7429,0.9286,0.619
0.94,0.21,0.9489,0.7471,0.9501,0.6776,0.9401,0.9495,0.9489,0.9489,0.9489,0.7429,0.9286,0.619
0.94,0.22,0.9489,0.7471,0.9501,0.6776,0.9401,0.9495,0.9489,0.9489,0.9489,0.7429,0.9286,0.619
0.94,0.23,0.9489,0.7471,0.9501,0.6776,0.9401,0.9495,0.9489,0.9489,0.9489,0.7429,0.9286,0.619
0.94,0.24,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.94,0.25,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.94,0.26,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.94,0.27,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.94,0.28,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.94,0.29,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.94,0.3,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.94,0.31,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.94,0.32,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.94,0.33,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.94,0.34,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.94,0.35,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.94,0.36,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.94,0.37,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.94,0.38,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.94,0.39,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.94,0.4,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.94,0.41,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.94,0.42,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.94,0.43,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.94,0.44,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.94,0.45,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.94,0.46,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.94,0.47,0.9508,0.7527,0.9628,0.678,0.9418,0.9514,0.9508,0.9508,0.9508,0.75,0.9512,0.619
0.94,0.48,0.9489,0.7442,0.9625,0.6637,0.9398,0.9497,0.9489,0.9489,0.9489,0.7379,0.95,0.6032
0.94,0.49,0.9489,0.7442,0.9625,0.6637,0.9398,0.9497,0.9489,0.9489,0.9489,0.7379,0.95,0.6032
0.94,0.5,0.947,0.7267,0.9622,0.6507,0.9364,0.948,0.947,0.947,0.947,0.7255,0.9487,0.5873
0.94,0.51,0.947,0.7267,0.9622,0.6507,0.9364,0.948,0.947,0.947,0.947,0.7255,0.9487,0.5873
0.94,0.52,0.947,0.7267,0.9622,0.6507,0.9364,0.948,0.947,0.947,0.947,0.7255,0.9487,0.5873
0.94,0.53,0.947,0.7267,0.9622,0.6507,0.9364,0.948,0.947,0.947,0.947,0.7255,0.9487,0.5873
0.94,0.54,0.947,0.7267,0.9622,0.6507,0.9364,0.948,0.947,0.947,0.947,0.7255,0.9487,0.5873
0.94,0.55,0.947,0.7267,0.9622,0.6507,0.9364,0.948,0.947,0.947,0.947,0.7255,0.9487,0.5873
0.94,0.56,0.947,0.7267,0.9622,0.6507,0.9364,0.948,0.947,0.947,0.947,0.7255,0.9487,0.5873
0.94,0.57,0.947,0.7267,0.9622,0.6507,0.9364,0.948,0.947,0.947,0.947,0.7255,0.9487,0.5873
0.94,0.58,0.947,0.7267,0.9622,0.6507,0.9364,0.948,0.947,0.947,0.947,0.7255,0.9487,0.5873
